player,team,iso_freq,tra_freq,prh_freq,prr_freq,postup_freq,spotup_freq,handoff_freq,cut_freq,iso_pts,tra_pts,prh_pts,prr_pts,postup_pts,spotup_pts,handoff_pts,cut_pts,on_ball_creation,off_ball_finishing,transition_impact,iso_impact,prh_impact,spotup_impact,overall_efficiency,play_diversity,pca1,pca2,cluster_kmeans,cluster_dbscan,cluster_kmodes,archetype
Synth_48_168,SYN,0.13535818676954212,0.18581605710134202,0.2647573066841436,0.0005759695690062748,0.00014584642703108455,0.1843661247667529,0.06500460974768575,0.05706884222171431,0.7960320991594625,1.060499437208061,0.7101081063300504,0.0,0.0,1.1398829427766428,0.7252370081035554,1.5619922204530736,0.4652659496284025,0.2420109365574735,0.19705782398019414,0.1077494615525772,0.1880063096865216,0.210155800847452,0.9397165633230821,6.0,1.2757551141599577,-0.11883704767545335,0,-1,0,⚡ Iso Creator / Star Guard
Synth_176_160,SYN,0.08656863637927363,0.20574708048782803,0.12026378843883262,0.028776605897691425,0.04507360705631711,0.2804332209347336,0.03806421071560955,0.04992263165793468,0.6996686159565988,1.1470612932096986,0.8066343025938538,0.9510065169205607,0.9996252119427669,1.0724269005213758,0.8784507984180514,1.1568420376174082,0.28997024259003296,0.35913245849035974,0.23600451221848798,0.06056935800073645,0.09700889711465253,0.30074412993026256,1.0036154933110675,4.0,-1.9372899665043763,0.34182791074388275,1,-1,0,🎯 Spot-Up 3PT Shooter
Synth_123_3,SYN,0.15874592540507626,0.14007184265423375,0.2560101752770492,0.029586091647842233,0.05317557279258679,0.13129158568562405,0.06060586426806083,0.024524841129285206,0.9978125459804565,1.2341205225577088,1.016603928553002,1.1929436112970913,0.8514313477681108,1.0689227839468196,0.8210388599357044,1.2628614546456274,0.5285375377427731,0.1854025184627515,0.1728655356520641,0.15839867599246277,0.26026094993619087,0.14034056727986965,1.045848264972051,6.0,2.4336259449516904,2.8717309561985416,0,-1,2,⚡ Iso Creator / Star Guard
Synth_120_152,SYN,0.1591039514459226,0.1024931184010502,0.5002066683497768,0.0015700012176900087,0.0004340921667497423,0.04969159751084096,0.05836861378327546,0.015957908534540037,1.0560263656016515,1.1356773266389237,1.0948392728347063,0.016717163192487297,0.009206973361261507,1.20484916826564,1.0849796774923097,1.129194973817754,0.7181133257457246,0.06721950726307101,0.11639911070459137,0.16801796759829926,0.5476459050431407,0.05987087993072767,1.09628745718072,4.0,5.957232585396567,0.38944840425253757,0,-1,2,⚡ Iso Creator / Star Guard
Synth_187_220,SYN,0.04338122315804685,0.1689236008855285,0.40591552237018186,0.0003105897716082109,0.0024361423570221103,0.15984181624373608,0.05651048919112703,0.044542445394775296,1.3853208434662534,0.9925689988646378,0.8601760333897145,0.0012209404998708476,0.001796863588326205,0.8380517456861114,0.7738404866278639,1.0858945571761525,0.5082433770763779,0.2046948514101196,0.16766832941555865,0.06009691265590323,0.34915880392369697,0.13395571313670165,0.9105542292186314,4.0,2.382041082382994,-1.5214186082050871,0,2,2,⚡ Iso Creator / Star Guard
Synth_130_21,SYN,0.1073950466175602,0.16913025557202463,0.37733740123577986,0.0,0.0007509118159088706,0.15039496792000404,0.06513169054215208,0.03745986056337501,0.9991092631692085,1.1332830685867952,0.9183435690247063,0.004265120608055075,0.0,1.1005435642245698,0.770892301049378,1.1005122706627368,0.550615050211401,0.18785482848337903,0.19167245502553298,0.10729938589409337,0.3465253757773737,0.16551621403612107,0.9943233266138903,5.0,2.602291341138829,-0.6223210526596888,0,0,2,⚡ Iso Creator / Star Guard
Synth_22_132,SYN,0.12707563522612927,0.16300556520530546,0.3641214001094045,0.0,0.0013047576877073192,0.1368686041051039,0.052512369866838965,0.017611639603705532,0.9010277189558354,1.1229645050796084,0.9210439280246648,0.013943683213937935,0.0,1.1192367895101785,0.9765154938356049,1.0275117676831778,0.5450141628900801,0.15448024370880944,0.18304946385599768,0.11449866974266307,0.3353718046346066,0.15318837704333613,0.991865103750922,5.0,3.0239351108223227,-0.5955552598158125,0,0,2,⚡ Iso Creator / Star Guard
Synth_205_197,SYN,0.02922005514258801,0.20127690590858244,0.08920425778267692,0.041271703879213945,2.9801251904566682e-05,0.40557764900766935,0.037564986726332295,0.04845911918614322,0.7749535960345837,1.29236575904065,0.5701765645957599,1.0236218826202377,0.01582244006875516,0.9880477978979187,1.194303488039871,0.9047917078796974,0.1560191009035018,0.49530847207302653,0.26012338128189866,0.02264418680907741,0.05086217724984131,0.4007301029786427,1.0149094490737098,3.0,-4.248718041077064,-2.1762199223462124,1,-1,0,🎯 Spot-Up 3PT Shooter
Synth_39_17,SYN,0.08850754163980781,0.154633615853278,0.31511099093385453,0.014365302551412973,0.013650862323511684,0.15736422095610395,0.10349353995550122,0.04114332068370387,0.9850754163980782,1.0688900906614545,0.8171444022790129,1.25,1.1960344929404674,0.9936530255141298,0.9946012861034288,1.3060344929404675,0.5207629348526752,0.2128728441912208,0.16528633966871886,0.08718660343520393,0.257491182338192,0.1563654342607067,0.9651154232705259,5.0,1.7122239594008881,0.8699161693629174,0,-1,2,⚡ Iso Creator / Star Guard
Synth_16_178,SYN,0.08630998383772989,0.1601594812460354,0.33152039182470083,0.00023379297411663176,0.019215091017819354,0.10903093800654534,0.09788159779401437,0.03771803202389574,0.8869368395432653,1.1598639483972886,0.9588652377296079,0.006502179630155429,0.9018765893953398,1.0510364382115587,1.071943753773263,1.3306496528969318,0.5349270644742645,0.1469827630045577,0.18576320829128812,0.07655150428606645,0.3178833793192045,0.11459548873726468,1.0298888525201901,5.0,2.524455617844485,0.20818223516970458,0,1,2,⚡ Iso Creator / Star Guard
Synth_162_30,SYN,0.08598699600124173,0.1526716012552007,0.48817781527495274,0.0002184991559682906,0.0020096595794700687,0.0918517806348095,0.054920951527774806,0.02284783102484205,0.7695284109775179,1.105818036101923,0.8828110203859905,0.0,0.0,1.131136612575903,0.848554369141229,1.2169131571309442,0.6310954223834393,0.11491811081561985,0.16882701026856192,0.06616943639756573,0.4309687552326846,0.10389691200632335,0.9394495582045019,5.0,3.6394956345866194,-1.0326839215716364,0,3,2,⚡ Iso Creator / Star Guard
Synth_87_63,SYN,0.05549614510216184,0.12378846778417013,0.41079550803213627,0.0,0.0,0.2008980887899232,0.09111666125371923,0.013036540335251035,0.7975192744891908,0.9358397581630635,0.7622628225947234,0.0,0.0,0.9613141129736168,0.9573717740527663,0.8828461288633196,0.5574083143880173,0.21393462912517425,0.11584616975451395,0.04425924537882297,0.31313414346180957,0.19312616802317994,0.8547432197174907,5.0,2.4469258100639157,-2.1002664465155907,0,-1,2,⚡ Iso Creator / Star Guard
Synth_131_11,SYN,0.13625001132640346,0.18522057888724192,0.23246242250950389,0.010344140946204053,0.03512061028170069,0.20963049600640044,0.05555345500405956,0.026067053152756772,0.9644206778025843,1.1454896787753113,0.9009320673381458,1.9787724630122192,0.68042223687869,1.1268870265906246,1.1142684707007435,1.5188635979555383,0.45938649912166757,0.24604169010536125,0.21216826141212394,0.13140232827401982,0.20943285088992086,0.23622988632737038,1.0499005514697544,5.0,0.8168365450906125,1.7392751760843481,0,-1,0,⚡ Iso Creator / Star Guard
Synth_221_93,SYN,0.03668067886741751,0.12740013379622922,0.30224515185215395,0.0,0.0011999513633859805,0.18492646662580356,0.15591375952262396,0.03347569636911066,0.6925392108194965,1.0863993899055948,0.7166870872016631,0.035289074379799536,0.006869062916869012,1.2960002841683635,0.9297616698661404,0.9932691543412918,0.4960395416055814,0.21840216299491422,0.13840742763011457,0.025402808395164705,0.21661519750174454,0.2396647532972928,0.9482914795137825,4.0,1.041085477058556,-2.4720443637645158,0,8,0,⚡ Iso Creator / Star Guard
Synth_98_218,SYN,0.0009850161573349064,0.22892707898749654,0.31010786945501706,0.0547491335831357,0.0005253286228484364,0.31396477220263835,0.0655035672348647,0.046846485437745874,0.0002873994017753369,1.3634838529810311,0.57932994238737,1.0556780181241932,0.016126778752022553,1.2093952432515374,0.9043147848328537,1.3157837022427434,0.37712178147006514,0.41556039122351995,0.31213837570956465,2.830930543570932e-07,0.17965477414524508,0.3797075020504233,1.0279689101208431,5.0,-3.416517445394847,-2.041875845094354,1,11,0,🎯 Spot-Up 3PT Shooter
Synth_18_8,SYN,0.14925473126180228,0.13115792961373574,0.46662954204292195,0.0,0.0,0.1078631718454943,0.040488361064374576,0.01637263436909886,0.9405895155364827,1.0092212339914257,0.8994104844635171,0.0,0.0,1.0049053747639543,0.7805895155364829,1.5892212339914256,0.6563726343690989,0.12423580621459315,0.13236736757253495,0.14038743536906653,0.41969150247381354,0.10839228112662525,0.9415384708239153,4.0,4.64230571153635,-0.151119310009924,0,-1,2,⚡ Iso Creator / Star Guard
Synth_111_231,SYN,0.029380714320252025,0.23124507840870123,0.07371223761343591,0.001485693992992353,0.02310869534317631,0.29623144536161805,0.12476598220467813,0.05619961875482382,0.8059835359750964,1.043658355797446,0.8247608039954734,0.0,0.8236410878692388,1.1435746386736707,0.8084165249361688,1.1399577780401398,0.2509676294815424,0.35391675810943424,0.2413408583182766,0.02368037201731088,0.06079496435836278,0.3387627680931916,1.0148432049528127,5.0,-2.2984302423030343,-1.274017913356313,1,12,0,🎯 Spot-Up 3PT Shooter
Synth_79_199,SYN,0.0,0.22489604605126606,0.04652686109327528,0.0005204060991931072,0.0006892762283436392,0.3641136214774604,0.05009033754143569,0.056912611185825204,0.0,1.240870544458261,0.6679291755930783,0.00026432244804046833,0.0,1.1044119847708496,1.4819654498773747,1.159098984866172,0.0973064748630546,0.4215466387624787,0.27906687911014466,0.0,0.031076647972965027,0.40213144737802387,1.146185645038021,4.0,-4.533355749633644,-2.8587497801165966,1,-1,1,🎯 Spot-Up 3PT Shooter
Synth_225_115,SYN,0.05123475394090294,0.13547304217896333,0.024607436830184088,0.07841211721012623,0.1337851573731646,0.2271383350297756,0.0,0.1187409495001175,0.7482882170518182,1.2015645227304708,0.8908318819637138,1.2037447480662007,0.8222940173239397,1.2154781557805654,0.0,1.2610812336627308,0.20962734814425163,0.42429140174001934,0.16277960126861102,0.03833836267752688,0.021921089261736096,0.27608168456905985,1.1090079688175651,6.0,-3.456392192694194,3.944164193094964,2,-1,1,✂️ Off-Ball Cutter / Finisher
Synth_151_130,SYN,0.11649045112624676,0.16589037925352193,0.44814314173511505,0.0,0.002774525133609548,0.1468983343272065,0.04064598629262568,0.017127777345256893,1.0099531674892488,1.0998774104425586,0.9567275832383594,0.012557639192166929,0.0,1.0789773431522538,0.8060323576857289,1.0799017487475593,0.6080541042875971,0.1640261116724634,0.18245908075069764,0.11764990009720444,0.4287509049370822,0.15849997448586078,1.0006903851027797,4.0,3.4386390460905103,-0.8938869670378932,0,3,2,⚡ Iso Creator / Star Guard
Synth_184_176,SYN,0.04433569999166728,0.2295963253309112,0.05582628847896192,0.026624203748544177,0.04941779393435881,0.33063517316345936,0.025898932948103894,0.0931586237646046,0.5794297211611645,1.2282007255791354,0.8415111321958586,1.070402883573552,0.7587781255848909,1.051402527860085,0.9534891759094825,1.1497658634260322,0.1754787153530919,0.45041800067660814,0.2819903733617284,0.025689422283656817,0.04697844322422386,0.3476306568635181,1.0521296777454983,4.0,-4.116267349432748,0.03518930294494749,1,-1,1,🎯 Spot-Up 3PT Shooter
Synth_202_49,SYN,0.058999766865702165,0.24362669636362339,0.3147182072059609,0.0013522510890319741,0.0,0.20158771194180503,0.041282979850017394,0.02067023299882881,0.6895749710625981,1.1684534878372677,0.8250109067157672,0.0,0.0020022689022344844,1.0738186749982166,0.6337027300861158,1.4826581297828954,0.41500095392168046,0.2236101960296658,0.28466646309634674,0.040684762529116604,0.25964595348695046,0.21646864973327123,0.9728372654778402,4.0,0.1726255168281078,-1.999275962703973,0,4,0,⚡ Iso Creator / Star Guard
Synth_57_194,SYN,0.057755515424668745,0.1874616229487742,0.08906468190070858,0.03654267938053948,0.0011688204674463148,0.3870296885454589,0.06202495774942572,0.02141201261070632,0.8450167856596049,0.9689562703447498,0.7708996985931358,0.860875469857838,0.0,0.9054610087758442,0.6468824957310456,0.9953625625868532,0.21001397554224938,0.44498438053670464,0.181642115005218,0.04880437999826732,0.06865993643254976,0.350440292216572,0.8812774645018187,5.0,-2.2670213581299152,-1.2255451520122833,1,12,0,🎯 Spot-Up 3PT Shooter
Synth_199_79,SYN,0.0,0.22494662302785487,0.047730123596621606,0.0002672116085928705,0.0003539209283405917,0.3635718084142695,0.049559852870302575,0.05646859616626767,0.0,1.240446996269652,0.6689366990092067,0.0001357209814366343,0.0,1.1022654107043208,1.4810091945965973,1.159537358029335,0.09764389739526477,0.42030761618913004,0.2790343628559043,0.0,0.031928431322025504,0.4007526287222674,1.144963839180347,3.0,-4.545097468225032,-3.209762912502809,1,-1,1,🎯 Spot-Up 3PT Shooter
Synth_191_90,SYN,0.05624058890473977,0.15189616509682943,0.37647784258943684,4.488931667408335e-06,0.00274091008164582,0.1884256615000844,0.07185846317001143,0.037919247727827884,0.8261906867027451,1.1304989276866233,0.9762653340385878,0.0,0.014320983336209977,1.0302097309578548,0.9136924543693679,1.356039231017827,0.5073178047458339,0.2263493981595797,0.17171845176167597,0.04646545076777374,0.36754226675370344,0.19411795003955779,1.0128692382246463,5.0,1.7390921543568694,-0.9449029248586707,0,-1,0,⚡ Iso Creator / Star Guard
Synth_113_216,SYN,0.026901362533182663,0.18229206075832993,0.12531287420225476,0.0009926505214675832,0.0,0.34854085896839493,0.0881240619538736,0.05250715071584802,1.0313860394058652,1.2896994240628419,0.9551813451036975,0.0,0.004288311262633631,1.0810564190287535,1.0600033488010978,1.2377726131073141,0.24033829868931103,0.4020406602057105,0.2351019657712467,0.0277456897577206,0.11969651973932013,0.3767923328815788,1.1128561560853882,5.0,-2.322901845221226,-1.262191072843891,1,12,0,🎯 Spot-Up 3PT Shooter
Synth_133_175,SYN,0.08789969869081582,0.14544520718735626,0.31501033657430305,0.0,0.00937870220277717,0.1693216083244156,0.09283047891449792,0.03995789059208671,0.9092831245691468,1.1796608707290988,0.881527208479849,0.0,0.6528620549793076,0.9968944341220236,0.9685310631330857,1.4272547791371095,0.5051192163823939,0.2092794989165023,0.17157601975401085,0.07992571267427155,0.27769018264264306,0.1687957689151992,0.9897726230066001,5.0,1.8860047689391952,-0.051818027715492994,0,-1,2,⚡ Iso Creator / Star Guard
Synth_8_128,SYN,0.14690688631826737,0.13746812170725634,0.47988190545663456,0.0,0.0012367176984751402,0.11023414722567518,0.02508339637703078,0.015825351741239668,0.9538762471095876,1.053592616345096,0.9021796903570594,0.06057555045421864,0.007111031245172303,1.0250499145828713,0.7688360108436729,1.6320321911508242,0.6531089058504079,0.12605949896691485,0.14483539801359427,0.14013098939582372,0.4329397088728222,0.112995503197794,0.9556927630528604,4.0,4.5012776051712775,-0.023671504371010677,0,-1,2,⚡ Iso Creator / Star Guard
Synth_105_235,SYN,0.04625244810181256,0.13428739903480857,0.032517455524559744,0.08364690300310904,0.12015454988485645,0.23524579093175613,3.0140764997758878e-05,0.09911085026961165,0.7249021999719707,1.1913119084588653,0.865150485002224,1.249268557688847,0.8304991132561499,1.233419109231646,0.0033366042687486257,1.310793167440535,0.19895459427622653,0.41800354420447683,0.15997817762613498,0.03352850138309332,0.02813249241811111,0.29015665390154066,1.126123751661713,5.0,-3.494818838921423,3.401933963888536,2,9,1,✂️ Off-Ball Cutter / Finisher
Synth_205_77,SYN,0.03223425073063663,0.19376023425063854,0.09691112254636644,0.038466580026146314,0.0,0.3984277327295541,0.038220573620882214,0.045273856697588405,0.7459487839059258,1.296886685030183,0.5648535503294768,1.0534624942770048,0.006260408330354862,0.9861735046963442,1.2086325467287018,0.8729939974903518,0.16736594689788528,0.4821681694532889,0.2512850678879823,0.024045100132637092,0.05474059163673009,0.39291887355412275,1.0070400273784648,3.0,-4.021498544555042,-2.192234241657118,1,-1,0,🎯 Spot-Up 3PT Shooter
Synth_137_39,SYN,0.08711843224226229,0.1529614465137882,0.3209461246471902,0.015487470488488314,0.012790229423151708,0.15181760419462387,0.10936480750010627,0.042853161609362644,0.9767138501678029,1.0673078862161098,0.8262234112846183,1.2568743772874318,1.19099068098565,0.9991043534425326,0.9904412039005772,1.3151461982602775,0.5302195938127104,0.21015823629247482,0.16325695815118985,0.08508977937592285,0.2651732019445798,0.151681629280064,0.9678047562304554,5.0,1.7903021879490744,0.8677289314089156,0,-1,2,⚡ Iso Creator / Star Guard
Synth_21_130,SYN,0.1211063636253551,0.17007549792536186,0.38347373233040505,0.0,0.001378905757798473,0.16410621911236295,0.056878739363431456,0.03031766927610429,0.9983643323774646,1.1360287267847822,0.9336844519034855,0.007832077268665328,0.0,1.1009981516112983,0.7716385400104375,1.0925776018775908,0.56283774107699,0.19442388838846725,0.1932106513654367,0.1209082738674901,0.35804346159029815,0.18068064391063032,1.0027176051277549,5.0,2.7270439743374553,-0.5063823562173031,0,0,2,⚡ Iso Creator / Star Guard
Synth_144_24,SYN,0.10027135250775074,0.14417048544486033,0.17550928813057984,0.012478171397072748,0.11433987533545659,0.19292381252131366,0.07009807241772337,0.05203971988801219,0.8063146704617643,1.171244126381511,0.8527052715040195,1.381815734183054,0.9682409696679954,1.1307244393866114,1.003324417163396,1.4866203548086996,0.46021858839151053,0.2574417038063986,0.16885883427486378,0.08085026255404244,0.14965769518686328,0.2181436697574901,1.0363472548677155,7.0,0.18328258578005166,2.9539550024429704,2,13,0,✂️ Off-Ball Cutter / Finisher
Synth_235_115,SYN,0.0313891721153291,0.1280110548565448,0.035907021546018186,0.10268407700238644,0.09144706672650607,0.26972542735293414,2.593287485096266e-05,0.05821269287455311,0.6771060090206696,1.1717256018928164,0.8076180546254768,1.2729265752969872,0.8068735306290539,1.2620465050218046,0.0028707878162707442,1.4368029341932764,0.15876919326270433,0.4306221972298737,0.14999383030071928,0.021253797057473378,0.028999158888390286,0.3404060329062832,1.1552630937060329,5.0,-3.820090591760945,2.9644075953449636,2,-1,1,✂️ Off-Ball Cutter / Finisher
Synth_238_229,SYN,0.0010345316033717419,0.20746102904447106,0.13059788992129856,0.0004087049346180322,0.0,0.36375651943314713,0.0327310698966599,0.05957133735593511,0.0,1.0840476488901114,0.7096795549512068,0.011791199521878125,0.02646698828669522,0.8374248179381281,0.2640074512452792,1.4006845807064792,0.16436349142133022,0.4237365617237003,0.22489764077198196,0.0,0.09268265239691387,0.3046187370601104,0.8978389773834179,4.0,-3.3952848045904953,-2.5192982425619834,1,-1,0,🎯 Spot-Up 3PT Shooter
Synth_197_77,SYN,0.01597954339000275,0.2550721321620224,0.02589617994265901,0.06642287999871353,2.6108242776178865e-05,0.44899170497778257,0.029406294626306756,0.0639053031637149,0.9179630763892727,1.2778352711264442,0.5651795716596641,0.8544326900567185,0.00904290896717105,1.0001715321095652,1.1079365339511913,1.1930790618369569,0.0713081262017447,0.579319888140211,0.3259401671580581,0.014668630809582792,0.014635991887613607,0.4490687214721147,1.070875407741696,4.0,-5.821087273274883,-1.695145853381325,1,-1,1,🎯 Spot-Up 3PT Shooter
Synth_220_100,SYN,0.03192335204380137,0.12152915937954295,0.30861078469268755,0.0,0.0,0.22882202817041586,0.11854063813049823,0.029184421959804353,1.117802235606144,0.9786565986990062,0.8514356147948199,0.0,0.0,0.9303210658196437,0.8745036431101165,1.1332984760519724,0.4590747748669871,0.2580064501302202,0.11893531376113294,0.03568399428260313,0.2627622131971302,0.2128779531305138,0.9146063160904271,4.0,1.4639534847204705,-1.9470062279129288,0,6,0,⚡ Iso Creator / Star Guard
Synth_30_162,SYN,0.08582385963917541,0.15241433962544626,0.487575264842741,0.00022738156860238143,0.00209135612223153,0.09274009771561406,0.05516164964133538,0.02263838540664225,0.7682896820400321,1.104834992571647,0.8833318131040576,0.0,0.0,1.1319958566940511,0.8472760435221247,1.2155681130742755,0.6306521302454834,0.1156058646908587,0.1683926957878924,0.06593758583363042,0.4306907427182295,0.10498140636347655,0.9394503880766745,5.0,3.630410210997603,-1.0367089901915503,0,3,2,⚡ Iso Creator / Star Guard
Synth_239_223,SYN,0.05892745488323756,0.12876522465870865,0.13438540107605645,0.08286382411945542,0.1234140232561465,0.251870396954199,0.027362088813582264,0.055557514329026246,0.7621772210501603,1.030891633778662,0.7332906971236716,0.7102661069498135,0.7901312201226227,0.7711742592302728,0.4774787198276055,0.9681204290233025,0.3440889680290228,0.39029173540268064,0.13274299282229263,0.0449131638064647,0.09854356443830564,0.19423596679318916,0.8036364220327775,7.0,-1.121801090341854,2.1958220985275108,2,5,1,✂️ Off-Ball Cutter / Finisher
Synth_100_54,SYN,0.04319705996888604,0.1444935686819382,0.36598346232498397,0.0,0.0,0.18021176012445583,0.12079926499222149,0.03249908124027689,1.1269981624805536,1.0289871373638764,0.912983462324984,0.0,0.0,0.9859852998444301,0.9499816248055377,1.2699632496110755,0.5299797872860915,0.21271084136473273,0.14868202360551824,0.048683007209496844,0.3341368485871492,0.1776861463418041,0.9752402581378561,4.0,2.200149438023047,-1.6851065175609437,0,2,0,⚡ Iso Creator / Star Guard
Synth_80_200,SYN,0.0020804477568425145,0.125339306430097,0.03183621598750978,0.03417212304846961,0.00012010461653190325,0.2758804582111361,0.13623685790537748,0.05397258741921153,0.02526872716742546,1.2936038847628946,0.7010559723694729,0.9906892766803554,0.0,1.1791349071319683,1.0026088682927887,1.3265469613482141,0.1702736262662617,0.36402516867881723,0.16213941371146032,5.2570266753735806e-05,0.02231896935568823,0.32530027847231285,1.1397986846512431,4.0,-3.3699963212641975,-1.2612766173005068,1,-1,1,🎯 Spot-Up 3PT Shooter
Synth_185_231,SYN,0.044512486219704064,0.2218027684734828,0.17106780610673175,0.00160566417983315,0.029315006653245667,0.2451591837514644,0.09659950991954203,0.049439285122801234,0.7363447135391065,0.9972283077573609,0.7530978918196015,0.0,0.89649632853203,1.0705013062977735,0.7515967576238947,1.1281625591449889,0.3414948088992235,0.29620413305409876,0.22118799946070897,0.032776533914361416,0.12883080413718404,0.26244322645683854,0.9306540964843236,4.0,-0.9515526896625072,-1.4999576376377477,1,-1,0,🎯 Spot-Up 3PT Shooter
Synth_172_52,SYN,0.05868080811215737,0.08957013217213056,0.01519937788929756,0.1711160131401485,0.2025650999868488,0.18236788930847928,0.028639104646503953,0.04173399848973301,1.1361247402980772,1.070104398309645,1.3373231694621444,1.0686721990593078,0.9515395549971501,1.2712516027417204,0.9816023368840097,1.6244238679770515,0.3050843906348077,0.39521790093836073,0.09584939239457314,0.06666871787690609,0.02032648021276825,0.23183547157202894,1.1219553699426046,5.0,-1.3868795461007968,5.725445203014508,2,-1,0,✂️ Off-Ball Cutter / Finisher
Synth_225_105,SYN,0.060833809715376844,0.13956781729128018,0.022531232872973997,0.06649835827580769,0.15194805251746607,0.2058639720349153,0.0,0.14424227662420297,0.7785231108392423,1.2131615584441735,0.9272440273891568,1.192382500356982,0.8399666969485604,1.1977522430015313,0.0,1.1826306528915516,0.2353130951058169,0.41660460693492596,0.16931831073374112,0.047360526783817705,0.02089195111117937,0.2465740342580243,1.0886528193154488,6.0,-3.2498702280570595,4.223159195992413,2,-1,1,✂️ Off-Ball Cutter / Finisher
Synth_118_109,SYN,0.0,0.1981381481350006,0.15386792400670915,0.0,0.0,0.34484797268394857,0.029140750481447635,0.06300115659842091,0.0,1.0685635802250009,0.6828468160855277,0.0,0.0,0.799988434015791,0.2342687783802653,1.3671271604500022,0.18300867448815678,0.4078491292823695,0.21172320895028782,0.0,0.10506822200567127,0.2758743896409523,0.8689818729917423,4.0,-3.015250294474403,-2.537053314070676,1,7,0,🎯 Spot-Up 3PT Shooter
Synth_57_177,SYN,0.09054758972934787,0.19840665981004746,0.13609486017984945,0.026964024114036797,0.0016132154789586244,0.3040524582426203,0.08902485476129582,0.0247451569537935,1.0177327089978419,0.9278562406726758,1.0104195079939853,0.9931473424946882,0.0,0.9154311675330667,0.7890281785793458,0.861811895202987,0.31728052014945174,0.3557616393104506,0.18409285749577312,0.09215324378847436,0.1375129016634337,0.2783390968403409,0.9299985489002414,5.0,-0.34595017886181906,-0.6474194946605593,0,-1,0,⚡ Iso Creator / Star Guard
Synth_145_1,SYN,0.16529557859984711,0.1827354614446088,0.21669688950211166,0.01740205818622034,0.09932979163599902,0.11018081972701377,0.03821004414730791,0.05000233616433139,0.9116956904376274,1.1154509689129763,1.0247656475662548,1.088502277647415,0.991238928865878,0.9910877291545772,0.67355702080628,1.4005186009549067,0.5195323038852657,0.1775852140775655,0.20383244752314872,0.15069926665787473,0.2220635282962246,0.10919885841963592,1.0217180626107227,6.0,2.0518416397807173,3.311747299814128,0,-1,2,⚡ Iso Creator / Star Guard
Synth_82_202,SYN,0.03164845487663977,0.2322035284743635,0.3059363641866124,0.0008079547121808679,0.0,0.26339495349886344,0.035410247890802576,0.030419606259677084,0.4971344433523268,1.2692674728252336,0.7999586425568963,0.0,0.001196332994467504,1.0414749116197453,0.7208861768941006,1.466324270970735,0.3729950669540547,0.2946225144707214,0.29472838576775756,0.015733536998059544,0.24473643860351474,0.2743192359163157,0.9998091304876036,3.0,-1.1652295741143386,-2.665724266913107,1,-1,0,🎯 Spot-Up 3PT Shooter
Synth_87_183,SYN,0.03963914596226118,0.1359203412876596,0.398255906211505,0.0010825986712809201,0.0,0.22036461041144406,0.08017660532332019,0.015964460663379452,0.880498452256659,0.9627774404696179,0.765130099475136,0.006697469012265881,0.0030319508411330077,0.9818131396983568,0.9201325337981789,0.8380525778601646,0.5180716574970864,0.23741166974610442,0.13086103829268983,0.034902206668546765,0.30471758113616926,0.21635687002646511,0.8682902411910176,4.0,1.8037106936784943,-2.5368683442313773,0,-1,0,⚡ Iso Creator / Star Guard
Synth_109_229,SYN,0.0003426723557007473,0.24661734727410667,0.04106325654031902,0.00013537709459587738,0.0,0.44091937610219883,0.050698450306143575,0.05078610420646659,0.0,1.149275571730738,0.7920032958745983,0.0039056497680019244,0.008766774446470883,0.9233893005419237,0.40694300056753835,1.5301597140899734,0.09210437920216334,0.49184085740326133,0.2834312927871669,0.0,0.03252223451927681,0.4071402342943908,0.989012189417989,4.0,-4.937302222003333,-2.7085006931789737,1,15,0,🎯 Spot-Up 3PT Shooter
Synth_63_207,SYN,0.04899675521328357,0.12848247200309226,0.4023505595377908,0.0013599535738347155,0.0005934989701861451,0.20876424445538927,0.08776281649537557,0.013504053082539104,0.8350666387988078,0.9451882108370259,0.763069074024075,0.0,0.0,0.9702508881168563,0.944298231187425,0.8681183788393054,0.539703630216636,0.2236282511117631,0.12144011783652105,0.04091555568800467,0.3070212688995705,0.20255369358988595,0.8595152358126812,4.0,2.1607558465437053,-2.4728392215712933,0,-1,2,⚡ Iso Creator / Star Guard
Synth_189_148,SYN,0.08073603780938855,0.17247472967787242,0.019355915509066617,0.14452747674757732,0.16050403860492118,0.11661597974449542,0.0010417381538545265,0.1393653185665648,1.0009048640434457,1.0844993137200865,1.2492807896739262,1.1650098234567001,0.8998853784725812,0.7608747337384705,0.0017362823501840307,1.2771693980224013,0.26163773007723085,0.4005087750586375,0.18704872596971006,0.08080909294701254,0.024180973412028538,0.08873015253774381,1.044276138605387,6.0,-2.0151787398558265,5.670328466078719,2,-1,1,✂️ Off-Ball Cutter / Finisher
Synth_19_139,SYN,0.1819629695169211,0.13238481999332577,0.393357749784996,0.0006633483186175619,0.0004009384828485889,0.12810986830968782,0.03754222270626895,0.04217948031068442,0.7876200419464303,1.1406650150050004,0.8417848975945528,0.0,0.0004035488988085965,0.8587670388264508,1.273471570563569,1.226838979872854,0.6132638804910346,0.1709526969389898,0.1510067326841212,0.14331768168361442,0.33112261312078656,0.11001653225275718,0.9109958885989164,4.0,3.821921834935797,-0.3396449650684042,0,-1,2,⚡ Iso Creator / Star Guard
